I0,I1,I2,I3,I4,I5
-0.176905,0.385605,-4.227106,-87.911598,-0.920635,-1.000000
-0.175105,0.382537,-4.300365,-73.259354,-0.915751,-1.000000
-0.173305,0.379469,-4.344322,-43.956753,-0.925519,-1.000000
-0.171505,0.376497,-4.388279,-43.956753,-0.925519,-1.000000
-0.169705,0.373429,-4.388279,0.000000,-0.920635,-1.000000
-0.167905,0.370361,-4.476191,-87.911598,-0.925519,-1.000000
-0.166105,0.367293,-4.534798,-58.607098,-0.935287,-1.000000
-0.164305,0.364225,-4.564102,-29.304502,-0.935287,-1.000000
-0.162505,0.361157,-4.578754,-14.652251,-0.935287,-1.000000
-0.160705,0.358185,-4.608059,-29.304502,-0.935287,-1.000000
-0.158905,0.354062,-4.666666,-58.607098,-0.940171,-1.000000
-0.157105,0.349939,-4.754580,-87.913506,-0.940171,-1.000000
-0.155305,0.345913,-4.783882,-29.302595,-0.925519,-1.000000
-0.153505,0.341790,-4.842491,-58.609005,-0.920635,-1.000000
-0.151705,0.337668,-4.886446,-43.954845,-0.925519,-1.000000
-0.149905,0.333641,-4.930403,-43.956753,-0.920635,-1.000000
-0.148105,0.329518,-5.003662,-73.259354,-0.920635,-1.000000
-0.146305,0.325396,-5.047619,-43.956753,-0.925519,-1.000000
-0.144505,0.321369,-5.076923,-29.304502,-0.935287,-1.000000
-0.142705,0.317247,-5.120878,-43.954845,-0.940171,-1.000000
-0.140905,0.313124,-5.150183,-29.304502,-0.945055,-1.000000
-0.139105,0.309097,-5.194139,-43.956753,-0.940171,-1.000000
-0.137305,0.304975,-5.238094,-43.954845,-0.925519,-1.000000
-0.135506,0.300948,-5.296703,-58.609005,-0.925519,-1.000000
-0.133706,0.296825,-5.355310,-58.607098,-0.925519,-1.000000
-0.131906,0.292703,-5.384615,-29.304502,-0.920635,-1.000000
-0.130106,0.288676,-5.457876,-73.261261,-0.915751,-1.000000
-0.128306,0.284554,-5.531136,-73.259354,-0.920635,-1.000000
-0.126506,0.280431,-5.560440,-29.304502,-0.925519,-1.000000
-0.124706,0.275446,-5.619047,-58.607098,-0.925519,-1.000000
-0.122906,0.270364,-5.663004,-43.956753,-0.930403,-1.000000
-0.121106,0.265283,-5.706959,-43.954845,-0.930403,-1.000000
-0.119306,0.260297,-5.736263,-29.304502,-0.935287,-1.000000
-0.117506,0.255216,-5.794872,-58.609005,-0.925519,-1.000000
-0.115706,0.250135,-5.838827,-43.954845,-0.930403,-1.000000
-0.113906,0.245149,-5.912088,-73.261261,-0.920635,-1.000000
-0.112106,0.240068,-5.970695,-58.607098,-0.910867,-1.000000
-0.110306,0.234987,-6.014652,-43.956753,-0.905983,-1.000000
-0.108506,0.230001,-6.058609,-43.956753,-0.920635,-1.000000
-0.106706,0.224920,-6.131868,-73.259354,-0.930403,-1.000000
-0.104906,0.219839,-6.175825,-43.956753,-0.930403,-1.000000
-0.103106,0.214853,-6.190475,-14.650344,-0.930403,-1.000000
-0.101306,0.209772,-6.219780,-29.304502,-0.920635,-1.000000
-0.099506,0.204691,-6.307692,-87.911598,-0.915751,-1.000000
-0.097706,0.199705,-6.366301,-58.609005,-0.910867,-1.000000
-0.095906,0.194624,-6.410257,-43.956753,-0.920635,-1.000000
-0.094106,0.189543,-6.468864,-58.607098,-0.925519,-1.000000
-0.092306,0.184557,-6.527473,-58.609005,-0.925519,-1.000000
-0.090506,0.179476,-6.600733,-73.259354,-0.940171,-1.000000
-0.088706,0.173436,-6.600733,0.000000,-0.945055,-1.000000
-0.086906,0.167396,-6.644690,-43.956753,-0.935287,-1.000000
-0.085106,0.161452,-6.717949,-73.259354,-0.925519,-0.985844
-0.083306,0.155412,-6.761906,-43.956753,-0.915751,-0.954479
-0.081506,0.149371,-6.820513,-58.607098,-0.905983,-0.923119
-0.079706,0.143331,-6.864470,-43.956753,-0.891331,-0.891759
-0.077906,0.137291,-6.908424,-43.954845,-0.896214,-0.860399
-0.076106,0.131347,-6.952381,-43.956753,-0.891331,-0.829427
-0.074306,0.125307,-6.996338,-43.956753,-0.886447,-0.798062
-0.072506,0.119267,-7.054945,-58.607098,-0.891331,-0.766702
-0.070706,0.113227,-7.069597,-14.652251,-0.881563,-0.735342
-0.068906,0.107187,-7.084249,-14.652251,-0.862027,-0.703982
-0.067106,0.101243,-7.128204,-43.954845,-0.847375,-0.673010
-0.065306,0.095203,-7.201466,-73.261261,-0.832723,-0.641645
-0.063506,0.089163,-7.245420,-43.954845,-0.803419,-0.610285
-0.061706,0.083123,-7.318682,-73.261261,-0.793651,-0.578924
-0.059906,0.077179,-7.377289,-58.607098,-0.788767,-0.547953
-0.058107,0.071138,-7.421246,-43.956753,-0.769231,-0.516588
-0.056307,0.065098,-7.435898,-14.652251,-0.749695,-0.485228
-0.054507,0.059058,-7.421246,14.652251,-0.725275,-0.453868
-0.052707,0.052060,-7.421246,0.000000,-0.691087,-0.418625
-0.050907,0.045157,-7.450550,-29.304502,-0.661782,-0.383818
-0.049107,0.038158,-7.435898,14.652251,-0.632479,-0.348618
-0.047307,0.031159,-7.421246,14.652251,-0.593407,-0.313423
-0.045507,0.024160,-7.435898,-14.652251,-0.568987,-0.278228
-0.043707,0.017162,-7.450550,-14.652251,-0.534799,-0.243033
-0.041907,0.010163,-7.465202,-14.652251,-0.495727,-0.207838
-0.040107,0.003164,-7.450550,14.652251,-0.471307,-0.172643
-0.038307,-0.003739,-7.479853,-29.302595,-0.442002,-0.137836
-0.036507,-0.010738,-7.465202,14.650344,-0.402930,-0.102636
-0.034707,-0.017737,-7.450550,14.652251,-0.378510,-0.067441
-0.032907,-0.024735,-7.465202,-14.652251,-0.354091,-0.032246
-0.031107,-0.031734,-7.465202,0.000000,-0.315019,0.002949
-0.029307,-0.038733,-7.435898,29.304502,-0.290598,0.038144
-0.027507,-0.045732,-7.450550,-14.652251,-0.266178,0.073339
-0.025707,-0.052730,-7.435898,14.652251,-0.231990,0.108534
-0.023907,-0.059729,-7.421246,14.652251,-0.207570,0.143729
-0.022107,-0.066632,-7.406593,14.652251,-0.183150,0.178536
-0.020307,-0.073631,-7.391941,14.652251,-0.163614,0.213736
-0.018507,-0.080630,-7.391941,0.000000,-0.144078,0.248931
-0.016707,-0.088204,-7.362637,29.304502,-0.119658,0.286456
-0.014907,-0.095778,-7.347986,14.650344,-0.095238,0.323952
-0.013107,-0.103352,-7.362637,-14.650344,-0.075702,0.361448
-0.011307,-0.110830,-7.289377,73.259354,-0.046398,0.398555
-0.009507,-0.118404,-7.274725,14.652251,-0.017094,0.436056
-0.007707,-0.125978,-7.260073,14.652251,0.007326,0.473552
-0.005907,-0.133552,-7.230770,29.302595,0.031746,0.511048
-0.004107,-0.141126,-7.201466,29.304502,0.065934,0.548544
-0.002307,-0.148700,-7.157509,43.956753,0.109890,0.586040
-0.000507,-0.156178,-7.128204,29.304502,0.153846,0.623148
0.001293,-0.163752,-7.084249,43.954845,0.207570,0.660649
0.003093,-0.171326,-7.054945,29.304502,0.256411,0.698145
0.004893,-0.178900,-7.010988,43.956753,0.285714,0.735641
0.006693,-0.186474,-6.996338,14.650344,0.315019,0.773137
0.008493,-0.193953,-6.937729,58.609005,0.349206,0.810245
0.010293,-0.201527,-6.864470,73.259354,0.378510,0.847746
0.012093,-0.209101,-6.820513,43.956753,0.407814,0.885242
0.013893,-0.216675,-6.776556,43.956753,0.451771,0.922737
0.015692,-0.224249,-6.703297,73.259354,0.515263,0.960233
0.017492,-0.231823,-6.644690,58.607098,0.568987,0.997730
0.019292,-0.239109,-6.600733,43.956753,0.603174,1.000000
0.021092,-0.246396,-6.556776,43.956753,0.637362,1.000000
0.022892,-0.253682,-6.468864,87.911598,0.661782,1.000000
0.024692,-0.261064,-6.395605,73.259354,0.681318,1.000000
0.026492,-0.268351,-6.336996,58.609005,0.725275,1.000000
0.028292,-0.275637,-6.278389,58.607098,0.764347,1.000000
0.030092,-0.282923,-6.205128,73.261261,0.769231,1.000000
0.031892,-0.290306,-6.117216,87.911598,0.778998,1.000000
0.033692,-0.297592,-6.029305,87.911598,0.803419,1.000000
0.035492,-0.304879,-5.970695,58.609005,0.837606,1.000000
0.037292,-0.312165,-5.912088,58.607098,0.837606,1.000000
0.039092,-0.319547,-5.824175,87.913506,0.832723,1.000000
0.040892,-0.326834,-5.765568,58.607098,0.842491,1.000000
0.042692,-0.334120,-5.677656,87.911598,0.862027,1.000000
0.044492,-0.341406,-5.604395,73.261261,0.847375,1.000000
0.046292,-0.348693,-5.516483,87.911598,0.837606,1.000000
0.048092,-0.356075,-5.428572,87.911598,0.852259,1.000000
0.049892,-0.363362,-5.311356,117.216103,0.852259,1.000000
0.051692,-0.370648,-5.223444,87.911598,0.847375,1.000000
0.053492,-0.377934,-5.150183,73.261261,0.866911,1.000000
0.055292,-0.384070,-5.106228,43.954845,0.862027,1.000000
0.057092,-0.390206,-5.047619,58.609005,0.866911,1.000000
0.058892,-0.396342,-4.959707,87.911598,0.876678,1.000000
0.060692,-0.402478,-4.871796,87.911598,0.866911,1.000000
0.062492,-0.408614,-4.769230,102.565758,0.871795,1.000000
0.064292,-0.414654,-4.725275,43.954845,0.866911,1.000000
0.066092,-0.420790,-4.637363,87.911598,0.862027,1.000000
0.067892,-0.426926,-4.534798,102.565758,0.862027,1.000000
0.069692,-0.433062,-4.417582,117.216103,0.852259,1.000000
0.071492,-0.439198,-4.329670,87.911598,0.857142,1.000000
0.073292,-0.445334,-4.256411,73.259354,0.852259,1.000000
0.075092,-0.451374,-4.197802,58.609005,0.866911,1.000000
0.076892,-0.457510,-4.124542,73.259354,0.862027,1.000000
0.078692,-0.463646,-4.051283,73.259354,0.871795,1.000000
0.080492,-0.469781,-3.948717,102.565758,0.862027,1.000000
0.082292,-0.475917,-3.875458,73.259354,0.871795,1.000000
0.084092,-0.482053,-3.787546,87.911598,0.862027,1.000000
0.085892,-0.488093,-3.714285,73.261261,0.866911,1.000000
0.087692,-0.494229,-3.655678,58.607098,0.862027,1.000000
0.089492,-0.500365,-3.567766,87.911598,0.857142,1.000000
0.091292,-0.504871,-3.465202,102.563850,0.857142,1.000000
0.093091,-0.509282,-3.362637,102.565758,0.852259,1.000000
0.094891,-0.513788,-3.289377,73.259354,0.862027,1.000000
0.096691,-0.518198,-3.201466,87.911598,0.857142,1.000000
0.098491,-0.522704,-3.128204,73.261261,0.862027,1.000000
0.100291,-0.527210,-3.054945,73.259354,0.871795,1.000000
0.102091,-0.531620,-2.981686,73.259354,0.862027,1.000000
0.103891,-0.536126,-2.893772,87.913506,0.866911,1.000000
0.105691,-0.540536,-2.835165,58.607098,0.866911,1.000000
0.107491,-0.545042,-2.717949,117.216103,0.857142,1.000000
0.109291,-0.549549,-2.644690,73.259354,0.857142,1.000000
0.111091,-0.553959,-2.571428,73.261261,0.866911,1.000000
0.112891,-0.558465,-2.483517,87.911598,0.857142,1.000000
0.114691,-0.562971,-2.380953,102.563850,0.857142,1.000000
0.116491,-0.567381,-2.322344,58.609005,0.866911,1.000000
0.118291,-0.571887,-2.249084,73.259354,0.871795,1.000000
0.120091,-0.576393,-2.175825,73.259354,0.866911,1.000000
0.121891,-0.580803,-2.102564,73.261261,0.862027,1.000000
0.123691,-0.585309,-2.014652,87.911598,0.871795,1.000000
0.125491,-0.589815,-1.912088,102.563850,0.866911,1.000000
0.127291,-0.592596,-1.838827,73.261261,0.862027,1.000000
0.129091,-0.595472,-1.750916,87.911598,0.852259,1.000000
0.130891,-0.601224,-1.663004,87.911598,0.857142,1.000000
0.132691,-0.604101,-1.589743,73.261261,0.862027,1.000000
0.134491,-0.606881,-1.516483,73.259354,0.866911,1.000000
0.136291,-0.609757,-1.428572,87.911598,0.866911,1.000000
0.138091,-0.609757,-1.369963,58.609005,0.862027,1.000000
0.139891,-0.612633,-1.252747,117.216103,0.862027,1.000000
0.141691,-0.618290,-1.223444,29.302595,0.862027,1.000000
0.143491,-0.621166,-1.135530,87.913506,0.866911,1.000000
0.145291,-0.624042,-1.047619,87.911598,0.871795,1.000000
0.147091,-0.626919,-0.989012,58.607098,0.871795,1.000000
0.148891,-0.629795,-0.915751,73.261261,0.871795,1.000000
0.150691,-0.632575,-0.813187,102.563850,0.871795,1.000000
0.152491,-0.635451,-0.695971,117.216103,0.871795,1.000000
0.154291,-0.638328,-0.622711,73.259354,0.871795,1.000000
0.156091,-0.641204,-0.578754,43.956753,0.871795,1.000000
0.157891,-0.643984,-0.505495,73.259354,0.881563,1.000000
0.159691,-0.646860,-0.446886,58.609005,0.881563,1.000000
0.161491,-0.648107,-0.388279,58.607098,0.886447,1.000000
0.163291,-0.649449,-0.329670,58.609005,0.881563,1.000000
0.165091,-0.650695,-0.256411,73.259354,0.881563,1.000000
0.166891,-0.651942,-0.183149,73.261261,0.881563,1.000000
0.168691,-0.653188,-0.124542,58.607098,0.881563,1.000000
0.170491,-0.654434,-0.051283,73.259354,0.886447,1.000000
0.172291,-0.655681,0.021978,73.261261,0.886447,1.000000
0.174091,-0.656927,0.095238,73.259354,0.891331,1.000000
0.175891,-0.658269,0.139194,43.956753,0.891331,1.000000
0.177691,-0.659516,0.197802,58.607098,0.896214,1.000000
0.179491,-0.660762,0.256411,58.609005,0.896214,1.000000
0.181291,-0.662008,0.300365,43.954845,0.905983,1.000000
0.183090,-0.663255,0.373627,73.261261,0.905983,1.000000
0.184890,-0.664501,0.432234,58.607098,0.910867,1.000000
0.186690,-0.665843,0.446886,14.652251,0.915751,1.000000
0.188490,-0.667090,0.490843,43.956753,0.910867,1.000000
0.190290,-0.668336,0.564102,73.259354,0.905983,1.000000
0.192090,-0.669582,0.608059,43.956753,0.905983,1.000000
0.193890,-0.670829,0.681318,73.259354,0.905983,1.000000
0.195690,-0.672075,0.725275,43.956753,0.910867,1.000000
0.197490,-0.671979,0.783882,58.607098,0.915751,1.000000
0.199290,-0.671788,0.857143,73.261261,0.915751,1.000000
0.201090,-0.671596,0.871796,14.652251,0.920635,1.000000
0.202890,-0.671500,0.901098,29.302595,0.920635,1.000000
0.204690,-0.671308,0.989012,87.913506,0.915751,1.000000
0.206490,-0.671116,1.032967,43.954845,0.915751,1.000000
0.208290,-0.671021,1.076923,43.956753,0.915751,1.000000
0.210090,-0.670829,1.135530,58.607098,0.910867,1.000000
0.211890,-0.670637,1.179487,43.956753,0.910867,1.000000
0.213690,-0.670541,1.238094,58.607098,0.910867,1.000000
0.215490,-0.670349,1.296703,58.609005,0.905983,1.000000
0.217290,-0.670158,1.355310,58.607098,0.905983,1.000000
0.219090,-0.670062,1.413919,58.609005,0.910867,1.000000
0.220890,-0.669870,1.457876,43.956753,0.910867,1.000000
0.222690,-0.669678,1.501831,43.954845,0.910867,1.000000
0.224490,-0.669582,1.575092,73.261261,0.905983,1.000000
0.226290,-0.669391,1.619047,43.954845,0.905983,1.000000
0.228090,-0.669199,1.677656,58.609005,0.910867,1.000000
0.229890,-0.669103,1.765568,87.911598,0.910867,1.000000
0.231690,-0.668911,1.824175,58.607098,0.905983,1.000000
0.233490,-0.667761,1.868132,43.956753,0.905983,1.000000
0.235290,-0.666515,1.912088,43.956753,0.905983,1.000000
0.237090,-0.665364,1.941391,29.302595,0.910867,1.000000
0.238890,-0.664118,2.014652,73.261261,0.910867,1.000000
0.240690,-0.662967,2.058609,43.956753,0.910867,1.000000
0.242490,-0.661721,2.117218,58.609005,0.910867,1.000000
0.244290,-0.660570,2.161171,43.952938,0.905983,1.000000
0.246090,-0.659324,2.219780,58.609005,0.905983,1.000000
0.247890,-0.658174,2.278389,58.609005,0.905983,1.000000
0.249690,-0.656927,2.336998,58.609005,0.901099,1.000000
0.251490,-0.655777,2.395603,58.605190,0.901099,1.000000
0.253290,-0.654530,2.454212,58.609005,0.905983,1.000000
0.255090,-0.653380,2.527473,73.261261,0.905983,1.000000
0.256890,-0.652133,2.556778,29.304502,0.915751,1.000000
0.258689,-0.650983,2.586082,29.304502,0.915751,1.000000
0.260489,-0.649737,2.630035,43.952938,0.920635,1.000000
0.262289,-0.648586,2.688644,58.609005,0.915751,1.000000
0.264089,-0.647340,2.747253,58.609005,0.905983,1.000000
0.265889,-0.646189,2.805862,58.609005,0.901099,1.000000
0.267689,-0.644943,2.879120,73.257446,0.901099,1.000000
0.269489,-0.642642,2.952381,73.261261,0.905983,1.000000
0.271289,-0.640437,2.981686,29.304502,0.910867,1.000000
0.273089,-0.638136,3.025642,43.956753,0.915751,1.000000
0.274889,-0.635835,3.054947,29.304502,0.920635,1.000000
0.276689,-0.633630,3.113552,58.605190,0.915751,1.000000
0.278489,-0.631329,3.142857,29.304502,0.910867,1.000000
0.280289,-0.629028,3.216118,73.261261,0.910867,1.000000
0.282089,-0.626823,3.289379,73.261261,0.915751,1.000000
0.283889,-0.624522,3.333332,43.952938,0.925519,1.000000
0.285689,-0.622221,3.362637,29.304502,0.930403,1.000000
0.287489,-0.620016,3.421246,58.609005,0.935287,1.000000
0.289289,-0.617715,3.435898,14.652251,0.925519,1.000000
0.291089,-0.615414,3.479855,43.956753,0.925519,1.000000
0.292889,-0.613209,3.509159,29.304502,0.915751,1.000000
0.294689,-0.610908,3.553112,43.952938,0.920635,1.000000
0.296489,-0.608607,3.626373,73.261261,0.920635,1.000000
0.298289,-0.606402,3.684982,58.609005,0.925519,1.000000
0.300089,-0.604101,3.728939,43.956753,0.915751,1.000000
0.301889,-0.601800,3.772892,43.952938,0.920635,1.000000
0.303689,-0.599595,3.831501,58.609005,0.920635,1.000000
0.305489,-0.596335,3.875458,43.956753,0.925519,1.000000
0.307289,-0.592979,3.919415,43.956753,0.930403,1.000000
0.309089,-0.589720,3.963371,43.956753,0.930403,1.000000
0.310889,-0.586460,4.007324,43.952938,0.930403,1.000000
0.312689,-0.583104,4.051281,43.956753,0.925519,1.000000
0.314489,-0.579845,4.051281,0.000000,0.930403,1.000000
0.316289,-0.576585,4.095238,43.956753,0.925519,1.000000
0.318089,-0.573325,4.183151,87.913506,0.935287,1.000000
0.319889,-0.569970,4.212456,29.304502,0.930403,1.000000
0.321689,-0.566710,4.285713,73.257446,0.920635,1.000000
0.323489,-0.563450,4.315018,29.304502,0.920635,1.000000
0.325289,-0.560190,4.358974,43.956753,0.910867,1.000000
0.327089,-0.556835,4.432236,73.261261,0.915751,1.000000
0.328889,-0.553575,4.490841,58.605190,0.910867,1.000000
0.330689,-0.550315,4.578754,87.913506,0.901099,1.000000
0.332489,-0.547056,4.608059,29.304502,0.915751,1.000000
0.334288,-0.543700,4.652016,43.956753,0.925519,1.000000
0.336088,-0.540440,4.681320,29.304502,0.920635,1.000000
0.337888,-0.537181,4.710621,29.300688,0.920635,1.000000
0.339688,-0.533921,4.783882,73.261261,0.925519,1.000000
0.341488,-0.529703,4.842491,58.609005,0.925519,1.000000
0.343288,-0.525484,4.842491,0.000000,0.930403,1.000000
0.345088,-0.521266,4.886448,43.956753,0.920635,1.000000
0.346888,-0.516951,4.974358,87.909691,0.896214,1.000000
0.348688,-0.512733,5.032967,58.609005,0.901099,1.000000
0.350488,-0.508515,5.106228,73.261261,0.910867,1.000000
0.352288,-0.504296,5.179485,73.257446,0.896214,1.000000
0.354088,-0.500078,5.194138,14.652251,0.901099,1.000000
0.355888,-0.495859,5.252747,58.609005,0.915751,1.000000
0.357688,-0.491641,5.296703,43.956753,0.930403,1.000000
0.359488,-0.487422,5.326008,29.304502,0.915751,1.000000
0.361288,-0.483204,5.369965,43.956753,0.915751,1.000000
0.363088,-0.478985,5.413918,43.952938,0.920635,1.000000
0.364888,-0.474767,5.457874,43.956753,0.920635,1.000000
0.366688,-0.470548,5.545788,87.913506,0.901099,1.000000
0.368488,-0.466330,5.589745,43.956753,0.896214,1.000000
0.370288,-0.462016,5.648350,58.605190,0.901099,1.000000
0.372088,-0.457797,5.721611,73.261261,0.915751,1.000000
0.373888,-0.453579,5.780220,58.609005,0.915751,1.000000
0.375688,-0.449360,5.794872,14.652251,0.905983,1.000000
0.377488,-0.444087,5.809525,14.652251,0.915751,1.000000
0.379288,-0.438910,5.838829,29.304502,0.925519,1.000000
0.381088,-0.433637,5.897434,58.605190,0.925519,1.000000
0.382888,-0.428460,5.985348,87.913506,0.920635,1.000000
0.384688,-0.423187,6.014652,29.304502,0.910867,1.000000
0.386488,-0.417914,6.058609,43.956753,0.905983,1.000000
0.388288,-0.412737,6.117218,58.609005,0.905983,1.000000
0.390088,-0.407464,6.190475,73.257446,0.915751,1.000000
0.391888,-0.402286,6.219780,29.304502,0.925519,1.000000
0.393688,-0.397013,6.249084,29.304502,0.925519,1.000000
0.395488,-0.391740,6.278389,29.304502,0.925519,1.000000
0.397288,-0.386563,6.336998,58.609005,0.920635,1.000000
0.399088,-0.381290,6.366299,29.300688,0.910867,1.000000
0.400888,-0.376113,6.395603,29.304502,0.905983,1.000000
0.402688,-0.370840,6.468864,73.261261,0.905983,1.000000
0.404488,-0.365567,6.542126,73.261261,0.915751,1.000000
0.406288,-0.360390,6.556778,14.652251,0.915751,1.000000
0.408088,-0.355116,6.600731,43.952938,0.920635,1.000000
0.409888,-0.349939,6.659340,58.609005,0.935287,1.000000
0.411687,-0.344666,6.703297,43.956753,0.930403,1.000000
0.413488,-0.338434,6.732601,29.304502,0.930403,1.000000
0.415287,-0.332203,6.761906,29.304502,0.930403,1.000000
0.417087,-0.326067,6.820515,58.609005,0.915751,1.000000
0.418887,-0.319835,6.864468,43.952938,0.901099,1.000000
0.420687,-0.313603,6.908424,43.956753,0.896214,1.000000
0.422487,-0.307467,6.937729,29.304502,0.896214,1.000000
0.424287,-0.301235,6.981686,43.956753,0.891331,1.000000
0.426087,-0.295004,7.040295,58.609005,0.891331,1.000000
0.427887,-0.288772,7.069595,29.300688,0.901099,1.000000
0.429687,-0.282636,7.157509,87.913506,0.896214,1.000000
0.431487,-0.276404,7.260075,102.565758,0.901099,1.000000
0.433287,-0.270172,7.347984,87.909691,0.905983,1.000000
0.435087,-0.263940,7.391941,43.956753,0.910867,1.000000
0.436887,-0.257805,7.435898,43.956753,0.915751,1.000000
0.438687,-0.251573,7.450550,14.652251,0.920635,1.000000
0.440487,-0.245341,7.479855,29.304502,0.920635,1.000000
0.442287,-0.239109,7.509159,29.304502,0.915751,1.000000
0.444087,-0.226741,7.538460,29.300688,0.910867,1.000000
0.445887,-0.220510,7.553112,14.652251,0.891331,1.000000
0.447687,-0.213415,7.626373,73.261261,0.886447,1.000000
0.449487,-0.206320,7.684982,58.609005,0.876678,1.000000
0.451287,-0.206320,7.728939,43.956753,0.876678,1.000000
0.453087,-0.199226,7.758244,29.304502,0.891331,1.000000
0.454887,-0.185036,7.802197,43.952938,0.901099,1.000000
0.456687,-0.177942,7.846153,43.956753,0.901099,1.000000
0.458487,-0.170847,7.890110,43.956753,0.910867,1.000000
0.460287,-0.163656,7.934067,43.956753,0.910867,1.000000
0.462087,-0.156562,7.992676,58.609005,0.915751,1.000000
0.463887,-0.149467,8.036629,43.952938,0.935287,1.000000
0.465686,-0.142372,8.080585,43.956753,0.935287,1.000000
0.467476,-0.135278,8.139194,58.609005,0.930403,1.000000
0.469254,-0.128183,8.153847,14.652251,0.915751,1.000000
0.471020,-0.121088,8.183151,29.304502,0.905983,1.000000
0.472774,-0.113994,8.241756,58.605190,0.915751,1.000000
0.474516,-0.106803,8.285713,43.956753,0.905983,1.000000
0.476246,-0.099709,8.344322,58.609005,0.920635,1.000000
0.477964,-0.092614,8.402931,58.609005,0.940171,1.000000
0.479671,-0.085519,8.432236,29.304502,0.925519,1.000000
0.481364,-0.078425,8.490841,58.605190,0.920635,1.000000
0.483047,-0.070371,8.520145,29.304502,0.915751,1.000000
0.484717,-0.062414,8.564102,43.956753,0.905983,1.000000
0.486375,-0.054360,8.622711,58.609005,0.920635,1.000000
0.488021,-0.046403,8.666668,43.956753,0.930403,1.000000
0.489655,-0.038349,8.710621,43.952938,0.920635,1.000000
0.491277,-0.030296,8.754578,43.956753,0.910867,1.000000
0.492887,-0.022338,8.813187,58.609005,0.910867,1.000000
0.494485,-0.014285,8.827839,14.652251,0.915751,1.000000
0.496071,-0.006232,8.886448,58.609005,0.920635,1.000000
0.497645,0.001630,8.930405,43.956753,0.915751,1.000000
0.499207,0.009683,8.974358,43.952938,0.905983,1.000000
0.500757,0.017641,9.018314,43.956753,0.910867,1.000000
0.502295,0.025694,9.091576,73.261261,0.930403,1.000000
0.503821,0.033748,9.106228,14.652251,0.920635,1.000000
0.505335,0.041705,9.164837,58.609005,0.915751,1.000000
0.506837,0.049759,9.208790,43.952938,0.915751,1.000000
0.508327,0.057812,9.223442,14.652251,0.930403,1.000000
0.509805,0.065770,9.282051,58.609005,0.935287,1.000000
0.511271,0.073823,9.311356,29.304502,0.925519,1.000000
0.512725,0.081876,9.355312,43.956753,0.930403,1.000000
0.514167,0.090793,9.399269,43.956753,0.930403,1.000000
0.515598,0.099709,9.443222,43.952938,0.915751,1.000000
0.517016,0.108625,9.501831,58.609005,0.915751,1.000000
0.518422,0.117541,9.531136,29.304502,0.925519,1.000000
0.519816,0.126458,9.560440,29.304502,0.930403,1.000000
0.521198,0.135374,9.619049,58.609005,0.925519,1.000000
0.522568,0.144290,9.648350,29.300688,0.930403,1.000000
0.523926,0.153206,9.677654,29.304502,0.925519,1.000000
0.525272,0.162123,9.736263,58.609005,0.925519,1.000000
0.526606,0.171039,9.736263,0.000000,0.925519,1.000000
0.527928,0.179955,9.780220,43.956753,0.925519,1.000000
0.529238,0.188872,9.824177,43.956753,0.915751,1.000000
0.530536,0.197788,9.824177,0.000000,0.915751,1.000000
0.531822,0.206704,9.912086,87.909691,0.925519,1.000000
0.533096,0.215620,9.926739,14.652251,0.920635,1.000000
0.534358,0.224537,9.970695,43.956753,0.935287,1.000000
0.535608,0.233453,10.000000,29.304502,0.925519,1.000000
0.536846,0.242369,10.029305,29.304502,0.930403,1.000000
0.538072,0.251285,10.073261,43.956753,0.930403,1.000000
0.539286,0.260202,10.117218,43.956753,0.920635,1.000000
0.540488,0.269981,10.146519,29.300688,0.925519,1.000000
0.541679,0.279760,10.263737,117.218010,0.935287,1.000000
0.542857,0.289539,10.351650,87.913506,0.940171,1.000000
0.544023,0.299318,10.380951,29.300688,0.954823,0.978387
0.545177,0.309097,10.439560,58.609005,0.940171,0.943886
0.546319,0.318876,10.454212,14.652251,0.940171,0.909338
0.547449,0.328656,10.498169,43.956753,0.949939,0.874741
0.548567,0.338435,10.498169,0.000000,0.930403,0.840096
0.549673,0.348214,10.527473,29.304502,0.945055,0.805403
0.550767,0.357993,10.542126,14.652251,0.905983,0.770662
0.551849,0.367772,10.571430,29.304502,0.901099,0.735873
0.552919,0.377455,10.615383,43.952938,0.871795,0.701424
0.553977,0.387234,10.644688,29.304502,0.862027,0.666535
0.555023,0.397014,10.644688,0.000000,0.827839,0.631602
0.556057,0.406793,10.673992,29.304502,0.803419,0.596621
0.557079,0.416572,10.732601,58.609005,0.783883,0.561592
0.558089,0.426351,10.761906,29.304502,0.759462,0.526515
0.559087,0.436130,10.761906,0.000000,0.739926,0.491390
0.560073,0.445909,10.791210,29.304502,0.705739,0.456218
0.561047,0.455688,10.761906,-29.304502,0.671551,0.420996
0.562010,0.466234,10.805862,43.956753,0.627595,0.382621
0.562960,0.476781,10.805862,0.000000,0.598290,0.344237
0.563898,0.487327,10.805862,0.000000,0.568987,0.305804
0.564824,0.497873,10.835163,29.300688,0.544566,0.267323
0.565738,0.508419,10.820515,-14.648437,0.520146,0.228794
0.566640,0.518965,10.835163,14.648437,0.485958,0.190217
0.567530,0.529511,10.835163,0.000000,0.456655,0.151592
0.568408,0.540057,10.820515,-14.648437,0.417583,0.112919
0.569274,0.550603,10.835163,14.648437,0.393163,0.074199
0.570128,0.561149,10.805862,-29.300688,0.358974,0.035430
